שם פרטי,"סך הכל בשנים
1948-2021",1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
רזאן,222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,2,0,2,2,5,2,2,2,6,7,21,22,22,13,12,16,18,8,8,7,6,6,9,7,5,2,2,2,2,2,2
רחאב,93,0,2,2,2,2,2,2,2,2,2,2,5,5,2,2,2,5,2,2,2,2,2,2,7,2,2,0,2,0,0,2,2,2,2,2,2,0,2,2,0,0,0,2,0,0,2,0,0,0,0,0,0,2,0,0,2,0,0,2,2,0,0,0,0,2,0,0,0,0,0,0,2,0,0
ריטה,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,2,2,0,0,0,0,2,2,2,0,0,2,0,0,2,0,2,0,2,2,2,5,2,2,2,2,2,2,2,0,0,2,2,0,0,2,2,2,2,2,2,0
ריין,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,5,2,2,2,2,2,2,2,2,2,2,5,2
רים,368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,11,10,8,7,5,10,17,7,10,11,8,11,8,6,11,8,13,9,12,11,8,19,6,9,16,9,7,2,9,2,9,2,6,2,0,9,2,2,2,2,5,2,2,2,8,2,2,2,2,2
רימא,349,0,0,0,0,0,0,0,2,2,0,0,0,2,0,2,0,2,0,0,0,2,2,2,2,2,2,7,11,2,6,9,2,8,2,2,13,7,7,8,15,10,6,9,10,7,9,9,9,8,14,10,5,10,5,6,6,6,5,2,9,8,6,7,2,2,5,2,2,6,7,2,2,5,6
רימאן,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,2,2,5,2,2,2,0,2,0,2,2,0,2,0,2,2,0,0,2,0,0,2,0,0,0,2,0,2,0,0,0,2,2,2,0,0,0
רימאס,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,5,6,2,5,13,6,2,5,6,5,2,2,6,6,6
רין,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,5,2,2,2,2,2,2,0,2,2
רינה,141,0,0,0,0,0,0,0,2,2,2,2,0,2,0,2,0,0,2,0,2,2,5,0,5,2,6,6,7,2,5,2,5,2,0,5,2,6,6,5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,2,2,2,0,0,0,2,0,2,2,2,0,2,0,0,2,2,2
ריף,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,5,12
רנא,259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,7,20,7,24,20,20,17,17,13,15,8,5,8,6,5,11,6,2,10,5,2,2,2,2,5,2,2,0,0,2,2,0,0,0,0,2,0,2,0,0,0
רנדה,67,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,2,2,2,2,2,2,2,0,2,0,2,2,2,2,2,2,2,2,6,2,2,2,0,2,7,0,2,2,2,2,0,2,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
רנים,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,2,0,0,0,2,2,7,8,6,6,6,2,2,2,2,2,2,2,0,0,2,0
רנין,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,6,7,6,8,14,17,24,11,26,20,12,9,14,8,6,5,5,6,2,2,2,6,2,2,2,2,0,2,2,0,0,0,0,2,2,0,0
רסיל,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,2,0,0,0,0,0,2,2,2,2,2,2,2,7,2,7,2,2
רפיף,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,5,5,9,6,2,5,9,7,9,5,6,2,6,2
רפיקה,50,0,2,2,2,2,5,2,2,0,2,2,2,5,2,2,2,0,0,2,0,0,0,0,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
רשא,156,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,2,0,0,0,2,12,19,13,12,9,5,7,6,7,7,5,2,7,2,2,5,0,2,5,5,2,0,2,2,2,0,2,0,0,0,0,0,2,0,0,0,0,0,0
רתיבה,30,2,0,6,0,0,0,2,2,0,0,2,0,2,2,0,0,2,2,2,2,0,0,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
שאדיה,94,0,0,0,0,0,0,0,0,0,2,2,2,0,2,2,2,0,2,2,2,2,5,2,2,5,2,6,8,6,6,2,5,2,2,6,0,2,2,2,2,0,2,0,0,0,2,0,2,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
שאדן,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,2,2,0,2,0,0,0,2,5,2,2,2,0,2,2,2,2,0,2,2,2,0,2,0
שאם,171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,0,0,0,2,0,0,8,13,6,2,5,5,2,2,2,0,2,2,2,5,2,2,2,2,2,6,10,11,16,8,16,6,9
שדא,154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,2,0,2,2,2,0,2,2,2,2,2,2,2,10,6,10,2,2,10,2,2,9,7,10,8,2,2,9,8,5,2,5,2,2,2,2,2,0,0,0,0,0
שהד,157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,2,0,0,0,2,2,2,8,9,12,8,38,18,14,7,2,6,5,6,0,0,2,2,0,2,2,2
שהרבאן,172,5,2,6,2,2,2,2,2,2,2,2,2,2,2,2,5,2,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,0,2,2,2,2,0,7,2,0,2,2,2,5,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0
שורוק,86,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,11,9,8,2,2,0,2,0,2,2,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
שימאא,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,2,2,2,5,2,2,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0
שירז,114,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,2,0,2,0,2,2,2,2,2,2,2,2,5,2,5,5,2,5,2,5,2,7,5,12,2,5,5,2,2,2,2,2,2,2,0,0,2,0,0,0,0
שירין,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,12,7,12,2,8,5,8,2,2,7,7,8,8,5,2,6,7,5,9,10,8,6,2,7,0,2,2,5,0,2,0,0,0,0,0,2,0,0,2,2,0,0,2,0,0
שמס,66,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,2,0,0,2,2,5,2,5,0,2,2,2,0,2,0,2,0,2,2,2,2,6,2,2,5,5
שפיקה,129,2,2,2,2,2,5,2,2,7,2,2,2,0,2,2,2,0,0,2,2,2,2,0,2,2,2,2,2,2,0,0,0,2,2,2,2,2,0,2,2,2,0,0,2,0,0,2,2,2,0,2,0,0,0,0,0,2,0,0,0,0,0,0,2,0,2,0,2,0,2,0,0,0,0
שרה,477,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,2,0,0,2,0,0,2,0,0,2,2,2,2,2,2,0,2,2,2,5,0,2,2,2,8,8,2,10,2,9,16,6,8,9,15,11,20,19,16,13,12,19,8,18,14,15,13,11,16,13,14,15,16,26,13,12,10,9,11
תאלא,213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,2,0,2,0,2,2,2,6,8,2,7,13,22,10,12,16,11,18,18,18,12,15,12,5
תאלין,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,2,0,2,2,0,6,2,2,0,2,2,8,2,2
תגריד,102,0,0,0,0,2,0,0,2,0,2,0,2,2,0,2,2,2,2,2,2,2,2,2,5,11,2,2,10,2,6,2,2,2,2,2,0,2,2,2,5,2,2,2,0,2,0,2,0,2,2,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
תולאי,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,17,17,5,8,5,7,7,2,2,2,8,2,2
תולין,242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,2,0,0,0,2,2,2,2,7,22,20,21,15,19,20,23,18,22,12,8,11,12
תופאחה,64,0,0,0,2,2,5,0,0,2,2,2,2,0,2,2,2,2,0,0,2,2,0,0,0,0,2,0,2,0,2,0,0,2,2,0,2,0,2,0,0,0,0,2,0,0,2,0,2,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0
תיא,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,2,5,5,7,2,5,8,2,9,14,13,12,13,11,16,15
תייא,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,2,2,2,2,5,2,2,2,2,2,0
תימאא,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,9,10,9,10,7,9,6,5,2,2,7,6,2,2,2,2,0,0,2,2,2,0,0,2
תלין,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,2,2,2,2,2,2,2,2,2,2,2,7,2,2,2
תמאר,54,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,2,0,2,2,2,2,5,2,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,0,2,2,2,2,0,0,0,0,0,0,2,0,0,0
תמימה,194,5,2,2,2,9,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,7,2,5,2,2,2,2,0,2,0,2,2,2,2,2,2,5,2,6,2,0,7,2,6,2,0,5,2,6,2,0,2,0,2,2,2,2,2,2,0,0,2,0,2,0,0,0,2,0,2,0,0,2
תמר,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,2,2,2,2,2,0,2,2,0,0,2,2,0,0,5,6,2,2,2,7,2,2,6,8,12,7,2,10,2,7,7,5,6,2,2,2,2,2,2,2,2,0,2,2,2,2,0,2,2,2,0,2
