שם פרטי,"סך הכל בשנים
1948-2021",1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
ראמי,515,2,0,2,2,2,0,2,0,0,2,0,0,2,2,2,2,0,2,2,2,7,6,5,11,9,8,10,14,12,10,23,16,14,14,10,19,6,8,9,7,8,14,11,11,20,18,7,16,18,13,20,17,16,9,7,2,10,12,5,2,2,2,2,2,2,2,5,2,5,5,2,2,2,0
ראני,390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,2,2,0,2,2,2,2,0,6,2,2,7,7,2,7,2,2,9,11,6,12,13,19,11,19,15,26,17,26,18,17,17,14,14,9,7,10,9,2,8,5,10,2,2,2,2,0
ראפת,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,2,2,0,0,2,2,2,2,2,2,2,2,2,5,2,2,0,5,2,2,5,2,7,7,13,2,5,2,2,0,0,0,0,2,2,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
רביע,557,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,2,2,2,2,0,5,0,6,2,8,2,24,25,15,18,18,20,17,19,16,12,10,13,16,10,10,15,13,13,12,9,12,15,13,11,18,20,24,12,10,10,6,5,8,5,2,2,2,7,2,2,2,2,2,2,2,2,2
רדא,69,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,2,0,2,0,0,0,0,2,2,0,2,0,0,0,0,2,0,2,0,2,2,2,2,2,2,2,2,5,2,0,2,0,2,2,0,2,2,2,2,2,2,5,2,2,2,2,2,2,0,2,2,2,2,2,0,2,0
רואד,291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0,5,5,5,9,5,9,15,15,5,17,11,12,16,16,10,14,13,8,7,12,7,7,5,11,6,2,10,2,2,9,2,2,2,0,0,2,2,2,0
רוי,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,0,0,2,0,0,0,2,2,2,6,7,7,5,2
רון,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,2,0,0,0,2,0,0,2,0,0,2,0,2,0,2,2,0,2,2,2,0,0,2,2,0,2,2,2,2,0,7,2,2,2,2,7,7,10,6,2,5,5,6,6
רוני,181,0,0,0,0,0,0,0,0,0,2,0,0,0,2,2,0,2,0,2,2,0,6,5,2,7,7,9,8,9,2,2,8,7,5,5,2,2,2,2,2,5,2,7,2,2,2,2,9,5,0,2,2,2,2,2,2,2,2,2,2,2,2,0,2,0,2,2,2,2,0,0,0,2,0
רונן,155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,0,2,2,2,2,2,2,2,0,2,2,2,2,2,7,2,6,7,10,7,7,2,5,2,8,9,2,2,6,7,2,2,6,2,2,0,2,0,2,0,0,2,2,0
רז,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,2,0,2,2,0,2,2,0,2,2,2,0,0,5,2,0,2,2,2,2,2,2,2,2,2,2,2,2,10,6,2,5,9,5
ריאד,118,2,0,2,2,2,6,5,2,0,0,6,2,0,2,2,5,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,2,0,0,0,0,2,0,2,0,0,0,2,2,0,0,2,0,2,0,2,0,2,2,2,2,0,2,2,2,2,2,0,0,2,2,0,0,0,0,2,0,2
ריאן,666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,2,0,0,2,0,0,0,0,2,0,2,2,2,2,2,2,2,5,5,2,6,8,2,16,9,18,11,24,19,17,74,81,51,40,29,29,31,15,21,22,22,15,15,17,16,12,10
רידאן,136,0,2,2,2,0,2,2,2,0,0,2,2,0,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,2,2,2,5,2,2,2,2,5,2,2,2,2,2,7,0,5,2,0,2,2,2,2,2,2,0,2,2,2,2,2,0,2,2,2
ריזק,55,0,0,0,0,0,0,0,0,0,2,2,0,0,2,2,2,2,5,2,2,2,2,0,2,0,2,2,0,0,0,2,2,0,2,2,0,0,0,2,0,2,2,2,0,2,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,2,0,0,0,2,0,0,0,0,0,2,2
ריף,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,6,6,2,6,9
רם,187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,5,2,0,2,2,2,0,2,8,7,2,7,11,20,14,13,14,10,19,11,14,13
רמזי,85,0,0,2,2,0,2,2,2,2,2,2,0,2,2,0,2,2,2,2,0,2,2,2,2,2,2,2,2,2,0,2,2,0,0,0,5,2,2,2,2,0,0,2,0,2,0,2,0,0,0,2,0,2,0,0,0,2,0,2,2,2,2,2,2,0,2,0,0,0,2,2,0,0,2
רן,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,2,0,0,0,0,2,0,2,2,2,0,2,2,2,0,2,2,2,2,2,2,2,2,2,2,2,2,7,2,5,7,2,5,2,8,2,6,2,5,2,2,2,2
רנים,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,9,2,6,2,5,2,2,2,0,2,2,0,2,0,0,0,0,2
רפיק,142,0,0,2,2,2,2,5,6,2,2,5,6,2,7,5,2,2,2,2,5,2,2,2,2,2,2,2,2,2,2,0,0,0,2,0,2,2,0,0,0,2,2,0,2,0,2,2,2,2,2,2,2,2,2,2,2,0,0,2,2,0,2,0,2,0,2,2,2,2,2,2,0,2,0
רפעת,23,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,5,2,0,2,2,0,0,2,2,2,0,2,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
רשאד,40,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,2,0,2,2,2,2,2,2,7,0,2,2,2,0,2,0,2,2,2,0,2,0,0,0,2,2,2,0,0,0,2,0,0,0,0,0,2,0,0,2,0
שאדי,784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,12,18,25,22,28,21,16,16,10,14,11,16,19,14,17,11,10,17,14,28,17,30,28,27,25,29,25,21,23,32,16,24,13,19,19,6,13,10,15,11,7,8,2,2,2,0,5,2,6,2
שאוקי,25,0,0,2,0,0,2,0,2,0,2,2,5,0,2,0,2,2,0,2,2,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
שכיב,113,2,0,2,2,2,2,0,2,2,2,2,5,2,2,5,2,2,2,5,2,2,2,2,2,2,2,5,0,2,2,2,0,0,2,0,0,2,0,0,0,2,0,2,0,0,2,0,2,2,2,0,2,2,2,2,2,2,2,2,0,2,0,2,0,2,2,2,0,2,2,0,2,2,0
שפיק,135,0,2,2,2,2,2,2,6,8,2,5,0,2,2,5,2,2,2,2,2,2,2,0,2,0,0,0,2,2,2,2,2,0,2,0,2,2,2,2,0,2,2,2,0,0,2,2,2,2,0,2,2,2,0,2,2,2,2,2,0,2,2,2,2,2,0,2,0,2,2,2,0,0,0
שריף,147,0,0,0,2,2,0,2,0,2,0,2,2,0,2,2,0,0,0,2,2,7,2,2,2,2,2,2,0,2,8,5,2,2,5,2,2,5,2,2,2,2,0,2,2,2,7,0,5,2,0,2,6,2,2,2,2,2,2,2,2,2,2,0,2,0,2,2,2,2,2,0,2,2,2
תאופיק,172,2,0,2,2,2,2,2,2,2,2,2,2,2,6,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,6,2,2,5,2,5,2,2,2,2,2,2,5,5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,0,0,0
תאיר,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,2,2,2,2,2,2,2,0,2,2,6,6,2,2,2,2,2,0,2,2,2,2,8,2,8,2,2,5,2,2,2,2,2,0,2,2,0,2,2,0,0,0,0,0,0,0,0,0
תאמר,373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0,2,2,0,2,2,0,2,2,11,25,23,17,18,18,18,12,18,15,17,13,15,13,10,7,12,9,8,7,7,12,7,8,7,6,2,5,2,2,2,2,2,0,0,2,0,0
תומר,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,2,2,2,2,2,0,2,2,2,2,0,2,6,2,2,2,2,2,2,2,2,2,0,2,0,2,0,2,2,0,0,0,2,2,2,0,2,0
תיים,281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,5,12,18,11,18,22,11,18,9,16,19,16,33,24,32,14
תיימור,139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,11,2,6,6,2,6,2,6,10,2,2,7,2,7,6,5,2,7,2,2,2,5,2,2,2,2,0,0,0,2,2,2,0,2,2,0,0
תים,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,5,7,7,0,2,2,5,2,2,2,8,2,5,2
תימור,183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,10,6,10,10,8,5,2,9,6,5,2,7,6,7,2,5,5,7,2,2,7,0,5,2,7,7,6,8,2,2,2,2,2,2,2,2,0,2
תיראן,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,2,2,0,0,2,0,0,0,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,2,2,2,2,2,0,6,2,2,2,2,2,2,2,2,2,0
תמיר,434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,2,0,2,2,2,2,2,2,0,2,2,2,2,6,2,2,5,9,11,12,12,18,18,16,15,18,17,25,13,17,11,20,17,11,9,9,15,11,11,20,8,6,8,8,2,12,7,2,2,2
