שם פרטי,"סך הכל בשנים
1948-2021",1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
סוניה,84,0,0,0,0,0,2,2,2,2,0,0,2,2,2,2,2,2,2,2,2,2,7,2,6,8,2,2,2,2,2,0,2,0,2,2,0,0,2,0,0,2,0,0,0,0,2,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,2,0
סועאד,306,5,5,10,8,8,13,2,13,13,5,5,8,2,2,2,2,2,2,2,5,5,2,0,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,2,0,2,0,2,0,0
סופיה,107,0,0,0,0,2,0,0,2,2,0,0,2,2,0,0,2,2,0,0,2,2,2,0,2,2,2,2,0,2,0,2,0,0,2,0,0,2,0,0,0,0,0,2,0,2,2,0,2,2,0,0,2,0,2,2,0,2,2,2,2,2,0,2,2,5,2,10,6,5,7,2,2,8,5
סחר,195,0,0,2,0,0,0,2,0,0,0,0,2,2,0,2,5,2,2,6,2,6,9,2,2,7,6,9,5,11,2,2,2,9,2,6,2,7,8,7,8,6,2,6,7,7,2,2,0,2,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0
סטפני,59,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,2,0,2,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,2,0,2,0,5,0,2,2,2,2,2,2,2,2
סיהאם,286,6,5,12,11,13,6,2,16,11,9,11,2,6,8,2,6,7,6,2,2,5,2,2,2,2,0,0,0,0,2,2,2,2,2,0,2,2,0,0,2,0,2,2,0,2,2,2,2,2,2,2,2,2,2,0,2,2,2,0,2,0,2,2,2,0,0,2,2,2,0,0,0,2,2
סילא,27,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,7,0,2,2,2,2,2,0,2,2,2
סילין,272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,2,0,2,2,5,2,2,5,12,5,9,11,13,11,14,15,34,17,17,7,11,10,14,11,11,15,8
סילינא,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,2,2,2,2,2,2,2,2,2,2,2,0,2,5,2,2,0,2,2,2,5,2,0,0
סילינה,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,2,0,0,2,2,0,2,0,0,2,2,5,2,6,2,2,2,2,0
סירין,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,2,2,2,2,0,2,2,2,2,2,0,0,2,7,2,5,2,5,2,8,6,2,2,2,2,2,2,2,2,2,5,0,2,2,5,2,2,2,5,5,2,2,0,0,0,0,2,2,0
סלאם,111,2,0,2,2,0,2,2,2,2,2,0,2,2,2,2,2,0,2,2,8,2,2,0,7,2,2,2,2,2,2,2,2,2,0,2,0,2,2,0,2,2,0,2,2,2,2,2,2,0,2,0,2,2,2,0,0,2,0,2,2,0,2,0,2,0,0,0,0,0,0,2,0,0,0
סלוא,154,5,6,2,2,2,2,2,2,2,7,2,2,7,5,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,2,0,2,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,2,0,0,2,2,2,2,0,0,0,2,2,0,2,0,2,2,0,0,2,0,0,2
סלמה,58,0,0,2,2,2,0,0,2,0,0,0,0,0,2,0,5,2,0,0,2,0,0,0,0,0,2,0,0,2,2,2,2,0,2,2,2,0,0,2,0,2,2,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,2,2,2,0,2,0,2,0,2,2,2,2,0,2
סמא,267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,2,0,2,0,2,0,0,0,2,2,2,2,2,2,2,2,2,2,5,2,2,6,10,9,6,11,8,13,12,2,5,11,7,10,18,13,7,10,17,13,16,25
סמאהר,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,7,9,2,2,2,2,0,2,0,0,0,2,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
סמאח,74,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,2,2,9,2,2,5,5,6,2,2,0,0,0,2,2,5,2,2,2,2,2,2,2,2,0,2,0,2,2,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
סמירה,438,14,9,6,7,2,15,6,12,12,10,11,17,7,12,10,2,9,10,2,5,8,5,5,2,5,2,2,2,0,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,2,2,0,2,6,2,2,7,2,0,2,2,2,2,2,2,2,2,2,2,0,0,0,0,2,0,2,0,0,2
סמר,322,0,0,0,0,0,0,0,0,0,2,0,2,0,5,2,2,2,2,7,6,2,2,6,8,7,2,10,18,10,6,5,2,7,7,9,11,8,11,17,12,8,10,5,10,13,7,7,6,9,2,2,8,8,2,5,2,0,2,2,2,2,2,2,0,0,2,0,2,2,0,2,0,2,0
סנא,381,0,0,0,0,0,2,2,6,6,10,6,10,15,19,26,23,29,21,16,11,13,14,9,7,9,14,6,9,2,2,10,2,2,2,6,2,2,5,2,5,2,2,2,2,2,2,2,2,0,2,2,2,2,2,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,0,2,2
סנדי,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,0,2,2,5,2,2,2,0,2,2,0,2,2,2,2,0,0,2,0,2,0,2,2,0,0,0,2,0,0,0,0,0,0,0,0,2
סנדרה,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,2,0,0,2,0,2,0,0,0,0,2,0,0,2,0,0,0,0,2,2,2,2,2,2,2,0,5,2,2,2,2,5,0,2,2,2,2,2,0,2,2,2,2,2,2,2,2,0,2,0,2,0,0,2,2
ספא,105,0,0,0,2,0,2,0,0,0,0,0,0,2,2,0,2,2,7,8,2,2,6,5,5,2,7,5,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,0,2,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0
עאידה,303,2,5,17,14,11,5,5,2,9,12,5,8,7,10,6,7,2,2,2,6,6,2,2,5,2,2,0,2,2,0,2,2,2,2,2,2,2,0,0,0,2,2,0,0,2,2,2,2,0,2,2,2,0,2,0,2,2,2,2,2,2,2,0,2,2,2,2,2,0,0,0,0,0,0
עביר,464,0,0,0,0,2,0,0,0,0,0,2,2,2,2,5,7,11,12,14,14,15,14,13,16,17,16,17,32,9,11,15,10,5,13,17,21,14,12,19,11,8,17,7,13,10,7,8,2,2,2,2,2,0,6,2,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,2,2
עבלא,52,5,2,2,2,2,0,6,2,0,0,0,2,0,2,0,2,2,0,2,2,0,2,2,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
עבלה,112,2,2,2,2,2,5,2,2,2,2,2,2,2,0,2,0,2,0,2,2,2,2,2,0,0,0,2,0,0,2,2,0,0,2,2,0,2,0,2,2,0,2,2,2,0,0,0,2,0,2,0,2,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
עדן,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,7,6,2,5,2,5,2,5,5,6,8,2,2,2,5,2,2,2,2,2,2,2,2,0
עואטף,36,0,0,2,2,2,2,0,2,2,0,0,2,5,2,2,2,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
עולא,211,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,8,5,6,6,31,14,8,15,8,2,8,2,7,2,2,8,2,11,9,2,2,5,2,5,5,2,2,0,2,0,2,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0
עיטאף,29,0,0,0,2,2,0,2,2,2,5,2,2,0,0,0,0,0,2,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
עפאף,248,7,2,8,12,10,9,13,8,2,8,2,9,5,8,6,5,2,2,2,2,2,2,2,0,0,2,2,0,0,2,0,2,2,0,2,2,2,2,2,2,2,0,2,2,0,2,0,2,0,2,2,2,2,0,2,2,0,0,2,0,0,2,2,0,0,0,2,0,0,0,2,0,0,0
עפיפה,75,2,2,5,2,2,2,2,2,0,2,0,0,2,2,2,0,2,2,2,2,0,0,0,2,2,2,2,0,0,0,0,0,2,2,0,0,2,2,0,0,0,0,0,2,0,0,0,2,0,2,0,0,0,0,0,0,0,0,2,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0
ערין,257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,2,2,6,2,11,2,10,6,8,10,2,11,12,13,5,5,8,8,11,8,19,11,8,2,11,9,9,6,8,5,2,5,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
פאדיה,162,2,0,2,2,2,2,0,8,2,6,6,2,2,2,7,7,6,7,9,6,5,7,5,2,5,2,5,2,0,2,2,6,2,2,5,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,2,0,0,0,2,0,2,0,0,0,0
פאתן,148,0,0,0,0,0,0,0,0,0,2,2,2,8,0,8,5,2,2,5,2,2,6,12,2,5,6,5,2,2,5,6,6,5,2,0,6,2,2,2,2,2,2,2,2,2,0,2,2,0,0,2,2,2,0,0,0,0,0,2,0,0,0,2,0,2,2,0,0,0,0,0,2,0,0
פאתנה,196,0,2,0,2,2,2,2,5,2,6,2,9,9,17,14,10,12,2,7,12,8,8,6,5,2,5,2,2,6,2,2,2,2,2,2,2,0,2,2,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,2,2,0,0,2,2,0,2,0
פירוז,120,2,2,2,2,2,2,2,2,2,2,2,2,0,0,2,2,2,0,2,2,2,2,2,0,2,2,2,0,2,2,2,2,6,2,2,2,0,2,2,2,2,2,2,2,0,5,2,2,2,2,0,2,0,0,2,0,0,0,2,2,2,0,0,0,2,0,0,0,0,0,0,0,0,0
פיריאל,43,0,0,2,0,0,0,0,0,0,2,0,0,2,2,2,2,5,2,2,2,2,2,2,0,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
פריאל,115,2,2,2,5,2,2,2,2,2,2,2,2,2,2,7,2,6,2,2,2,2,6,5,2,0,2,2,2,0,2,0,0,0,2,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,2,2,2,0,2,2,2,0,0,2,2,0,0,0,0,0
פרידה,114,2,0,0,0,2,5,2,2,2,6,7,2,2,5,0,2,0,0,2,2,2,2,2,2,2,2,2,0,2,2,2,2,0,0,2,2,2,2,2,0,0,2,2,2,0,0,2,2,2,2,0,0,0,2,2,0,0,0,0,0,0,2,0,0,2,2,0,2,2,0,0,0,0,0
פרלה,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,0,2,5,2,2,2,2,0,2,0,2,2,0,0,2,0,0,2,0,2,2
קארין,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0,0,2,0,2,0,0,0,2,2,2,2,2,0,2,2,2,2,2,2,8,2,6,9,13,8,8,2,2,6,2,2,2,2,2,2,2,2,2,2,0,2,2,2
קטיה,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0,2,0,5,2,2,2,0,2,0,2,5,0,2,2,2,2,2,0,2,0,2,0,2,2,0,0,2,0
קטליה,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0,2,2,0,0,5,2
קטרין,63,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,2,2,0,0,2,0,0,2,2,0,2,0,2,2,0,0,0,2,2,2,0,2,2,2,2,2,2,2,0,0,2,2,2,2,2,6,2,2,2,2,2,2,0,2,0,2,0,2,2,0,2,0,0,0,0,0,0,0,0
קרול,95,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,2,0,2,0,0,0,2,0,0,2,2,0,0,0,0,2,0,0,0,0,0,0,2,0,0,2,0,2,2,2,2,8,2,2,2,8,9,7,8,2,2,2,5,2,2,2,2,2,2,2,2,0,2
קרולין,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,2,2,2,2,2,2,6,2,6,5,8,2,2,5,2,2,2,0,6,2,7,2,2,2,2,2,6,2,5,2,2,2,2,2,2,2,2,2,2,0,0,0,0,2,0,0,0,2,0,0,2,2,0
קרין,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,2,2,2,2,2,2,0,2,2,0,0,2,7,5,2,0,6,6,2,12,7,7,9,2,5,5,6,2,5,2,2,2,2,2,2,2,0,0,0
קריסטין,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,2,2,2,0,5,2,2,2,5,2,8,6,7,2,5,5,5,8,7,5,5,6,5,5,8,2,6,8,2,9,2,2,2,2,0,2,2,2,0,2,2,0,0,0,2,2,2,0,0,0,0
קריסטינה,88,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,2,0,2,2,2,2,0,0,0,0,2,0,0,0,2,2,2,7,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,0,5,2,5,2,0,0,2,2,2,2,0,0,0,0
קתרין,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,2,0,0,2,2,2,2,2,2,2,2,2,0,2,2,2,5,2,2,2,2,2,2,8,2,2,2,7,2,2,5,2,2,2,2,2,0,2,2,2,2,2,2,2,2,0,2,0,0
קתרינה,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,2,2,0,2,0,0,2,0,2,2,0,0,2,0,2,2,2,2,0,0,2,2,2,2,2,2,0,5,2,2,2,0,2,2,2,2,2,2
ראגדה,45,0,0,0,0,0,2,2,2,2,2,0,0,2,2,2,2,2,0,6,2,2,0,0,0,0,2,0,2,2,0,2,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ראודה,41,2,0,0,0,2,2,0,2,0,2,0,0,2,2,2,2,2,2,0,5,0,2,2,2,2,2,2,2,2,0,2,0,2,0,0,0,0,2,0,0,2,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ראויה,131,0,0,2,2,0,2,2,2,2,2,2,2,2,5,5,7,5,5,2,0,7,6,10,8,12,2,2,2,6,2,5,2,2,2,2,2,2,0,2,2,2,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
ראידה,79,2,0,2,0,0,0,0,2,2,0,2,2,2,2,2,7,9,6,5,7,2,0,2,2,2,0,0,2,0,0,2,0,0,2,2,0,0,0,0,2,0,0,0,0,0,2,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2
ראנה,82,0,0,0,2,0,2,0,2,0,0,2,0,2,2,2,2,2,2,0,2,2,2,0,2,2,2,2,2,0,2,5,2,2,2,2,2,2,8,5,5,2,2,2,2,2,0,2,0,2,2,0,0,0,0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
ראניה,309,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,2,2,2,2,2,7,57,34,22,26,11,12,17,18,8,9,8,9,2,2,2,2,2,2,5,2,7,0,5,2,5,2,2,2,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ראנייה,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,6,6,2,0,2,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
רבאב,50,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,2,0,2,2,2,8,5,2,2,2,2,0,2,2,2,2,2,0,2,0,2,2,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
רגד,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,2,2,2,2,2,2,5,0,2,2,2,2,2,2,5,2,2,2,2,2,2,2,0,2,0,0,0,2,2,0,0,0,0,0
רגדה,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,2,2,5,2,0,5,2,0,2,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
רהאם,145,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,2,0,0,0,2,0,2,0,2,2,2,2,2,0,2,2,2,2,0,0,17,18,22,15,11,8,10,9,2,2,2,2,0,2,2,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
רואן,254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,2,5,2,2,2,2,5,6,9,9,10,24,27,15,19,18,20,16,5,9,7,9,2,5,7,2,0,2,2,2,2,2,0,2,2,2,0,0,2,0,0,0,0,0
רובה,155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,2,2,2,2,2,2,2,8,6,7,7,6,2,2,2,8,5,2,5,2,2,2,8,12,2,5,2,8,5,6,2,2,2,2,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
רודינה,104,2,0,2,2,2,2,7,6,7,6,8,2,2,2,2,2,2,2,5,2,2,2,2,0,0,2,2,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,2,0,0,2,0,0,0,0,0,2,2,2,0,2,2,0,0,0
רוואן,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,2,0,2,2,2,5,2,2,5,2,2,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
רוז,227,2,5,2,2,7,2,2,2,2,2,2,5,2,5,2,2,2,2,0,2,0,2,2,2,0,2,2,2,0,2,0,2,2,2,2,2,2,2,2,2,2,2,5,0,2,2,2,2,2,2,2,2,2,2,0,0,2,0,2,2,0,2,2,2,2,2,2,0,2,2,2,2,2,0
רוזאן,157,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,2,0,0,2,0,2,2,2,0,2,2,2,2,2,7,2,11,7,6,8,14,10,13,7,6,9,2,2,8,2,2,2,2,2,2,0,0,0,2,0,2,0,2,0,0,0,0,0,0,0,0
רוזין,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,2,2,2,2,2,0,2,5,2,7,2,6,2,2,6,2,2,8,2,5,2,8,2,2,5,2,2,2,2,2,0,0,0,2,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0
רוזית,111,2,2,2,5,2,2,2,9,5,2,2,2,2,2,2,2,2,2,0,2,2,2,2,0,0,0,0,0,0,0,0,2,0,0,0,0,2,2,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,2,2,2,0,2,2,0,0,2,0,2,0,0,2,2,0,0,0
רוזלין,67,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,2,2,8,2,2,2,2,2,2,2,2,2,0,5,2,2,2,2,2,2,2,2,2,2,0,2,2,0,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
רולא,418,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,5,2,2,8,2,14,9,13,19,58,33,26,18,2,12,16,12,12,7,10,2,11,9,8,5,8,12,8,11,9,2,2,2,13,2,2,6,2,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
רונזא,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,5,2,2,6,2,2,2,2,0,2,2,0,2,2,2,2,2,2,0,2,0,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
רונזה,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,6,2,7,2,5,2,2,2,2,2,2,2,0,2,2,2,0,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0
רזאן,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,2,0,0,0,0,2,2,2,0,0,2,2,5,2,2,2,2,5,5,2,2,2,2,2,12,6,8,2,6,5,2,2,2,0,2,2,2,0,0,0,2,0,2,0,0
ריטה,134,0,2,0,2,0,0,2,2,2,0,2,2,2,2,2,2,2,0,0,2,2,2,2,2,2,2,2,5,2,2,6,2,2,2,2,2,2,2,2,2,2,2,0,2,0,0,2,0,2,2,2,0,2,2,0,0,2,0,2,0,2,0,2,0,2,2,2,2,9,2,5,2,2,2
רים,555,0,0,0,0,0,0,0,0,0,0,2,0,2,2,2,2,5,5,5,7,15,19,17,15,9,16,13,21,11,17,17,15,11,19,17,23,9,16,17,15,13,13,21,12,11,15,21,19,16,5,10,9,7,2,2,5,2,2,2,2,2,2,0,2,2,2,2,2,0,2,2,0,2,2
רימא,394,2,2,2,2,0,2,0,2,2,2,2,2,2,5,2,5,5,5,2,5,8,7,2,6,12,5,11,14,2,8,13,7,6,6,8,7,5,7,7,9,9,9,11,2,10,6,7,5,8,13,6,12,10,12,7,6,2,7,2,2,8,2,2,2,0,2,2,2,2,2,0,2,0,2
רינה,199,2,2,2,0,2,2,2,2,0,2,2,2,2,2,6,2,2,0,2,2,8,2,6,9,2,2,2,10,8,2,2,2,2,2,6,2,2,2,2,2,2,5,2,0,2,6,2,2,2,2,2,2,5,0,2,0,2,2,2,0,0,0,2,2,2,2,0,2,0,0,2,2,0,0
ריניה,31,0,0,0,2,0,2,2,0,5,0,2,2,0,0,2,0,0,0,2,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0
ריתא,116,0,0,0,0,2,0,0,2,2,0,0,2,2,2,2,2,2,2,2,6,2,5,2,5,2,2,2,5,2,2,8,2,0,2,0,2,0,0,0,2,0,2,2,2,2,2,2,2,2,2,0,0,0,2,2,2,0,0,0,0,0,2,2,0,0,0,2,2,2,2,2,2,2,2
רנא,464,0,0,0,0,0,0,0,0,0,2,0,2,0,0,2,2,0,2,2,8,8,8,2,5,12,6,12,13,12,14,7,9,8,8,19,23,35,39,26,17,19,12,16,12,16,14,8,9,11,7,9,2,6,2,0,5,2,2,0,2,2,0,0,0,2,0,0,0,0,0,0,2,0,0
רנד,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,6,0,2,2,2,2,0,2,2,2,0,0,2,2,2,0,0,0,2,0,0,2
רנדה,159,0,0,2,0,0,0,2,0,2,2,6,6,10,2,10,6,7,2,2,2,6,2,7,2,7,2,2,2,5,2,2,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,2,0,2,0,0,2,0,0,0,0,0,2,0,0,2,2,0,2,0,0,0
רנין,420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,2,0,2,0,2,5,2,2,2,14,10,11,15,8,22,16,19,20,22,20,22,20,19,20,19,17,16,12,13,12,9,10,8,5,2,5,6,0,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
רשא,213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,2,0,2,5,6,2,2,5,5,7,8,9,24,18,14,10,7,9,2,10,10,7,7,2,2,2,2,5,2,2,2,2,2,0,2,0,0,0,0,2,2,0,0,0,2,0,0,0,0,0
