שם פרטי,"סך הכל בשנים
1948-2021",1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
אליאא,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,2,0,0,2,2,2,0,0,0,0,2,0,0,0,2,6,2,2,0,2
אליאן,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,5,2,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,9,5,8,2,11,2,5,2
אליאנא,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,2,2,0,0,0,0,0,2,2,0,2,2,0,2,2,0,6,2,5,6,5,5,2,5
אליאנה,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,2,2,0,0,0,0,2,2,2,0,2,2,2,2,0,0,2,2,2,2,2,2,2,2,6,7,8,11,9
אלין,"2,957",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,2,2,0,0,2,2,2,0,2,2,0,2,2,2,2,2,2,2,2,2,5,7,14,12,18,36,33,27,27,23,26,26,42,37,116,96,193,319,264,258,233,174,235,258,240,203
אלינא,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,2,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,2,2,2,2,2,0,6,2,12,5,2
אלינה,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,0,0,2,2,2,0,0,2,0,0,0,0,0,0,2,0,2,0,0,0,2,2,2,2,2,6,2,2,8,2,2
אלינור,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,2,0,0,2,0,0,0,0,2,0,0,0,2,0,2,0,0,2,2,2,0,0,0,2,0,0,2,0,2,0,0,0,2,0,2,0,2,2,2,9,2,2,2,7
אליס,119,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,0,0,0,0,0,0,2,0,0,2,0,2,0,0,2,2,2,0,2,2,2,2,0,2,2,7,0,2,2,2,2,2,5,5,8,2,5,6,2,14,12,9,2
אליסאר,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0,2,2,9,5,2,5,5,2,2,0,2,2,0,2,2,2,2,2,2,2
אליסה,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,5,6,2,0,2,2,0,2,0,2,2,0,2,2,0,0,0,0,0
אללא,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,2,2,2,2,2,2,2,2,2,2,2,2,0,6,0,2,0,0,2,0,0,0,0,2,2,0,0,0,2,0,0,0
אלמא,"1,033",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,5,2,25,27,21,58,61,58,70,83,95,85,105,105,115,113
אלמאזה,195,2,2,2,2,2,2,5,7,2,2,2,5,8,6,8,10,9,2,2,9,2,7,2,2,2,2,5,2,5,2,2,2,2,2,2,0,2,2,0,2,2,0,2,2,2,2,2,2,0,0,2,2,0,2,2,2,0,2,0,2,0,2,2,0,2,2,0,0,2,0,0,2,0,2
אלמאס,71,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,2,2,2,7,2,11,5,2,5,2,6,8,10
אלמה,347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,2,0,0,2,0,0,0,0,0,19,9,6,20,12,23,16,19,27,29,40,43,37,42
אלמזן,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,6,2
אלן,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,7,2,2,2,2,2
אלענוד,136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,6,6,9,2,2,0,2,6,2,2,2,2,2,2,7,2,2,5,7,7,12,7,12,11,12
אמאן,259,0,0,0,0,0,2,0,2,2,2,2,0,2,0,2,2,2,2,2,2,2,2,5,5,6,2,2,2,6,2,7,2,5,2,5,7,2,8,2,10,15,13,12,11,10,5,9,2,2,2,6,5,6,2,2,6,6,2,2,2,2,2,2,0,2,0,6,2,2,2,2,0,2,2
אמאנה,130,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,2,0,2,2,0,2,2,2,2,0,2,2,12,6,6,8,5,11,7,2,9,2,2,2,2,2,2,5,2,2,2,2,2,2,2,2,0,2,0,0,2,0,0,0,0,0,2,0,2,0,0
אמאני,"2,585",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,5,5,2,6,8,9,17,13,14,16,18,12,20,22,31,29,51,212,147,95,119,99,90,134,90,92,81,83,97,77,82,82,76,48,63,51,43,46,39,44,37,26,28,22,22,17,17,15,14,16,21,19,17,10,10,20
אמאר,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,0,2,2,2,2,2,2,0,0,0,2,0,2,0,2,0,0,0,0,2,0,2,0,2,0,2,6,2,2
אמאראת,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,12,7,2,0,2,0,0,0,0,0,2,2,0,0,2,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0
אמארה,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,2,0,0,2,2,2,2,2,2,5,8,2,6,2,2,2,2,2,2,2,2,2,0,2,2,2,0,2,2,0,2,2
אמואג',48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,2,0,2,0,0,0,0,2,0,0,0,0,2,2,2,0,2,2,2,2,2,2,2,2,2,2,2,2,2,5,2,0,2,0,0,2,2,2,0,2,2,0,0,2,0
אמילי,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,2,2,2,0,2,2,0,0,0,0,0,0,0,0,2,0,2,0,0,2,2,2,2,2,5,6,2,9,15,5,6
אמינה,"2,332",16,25,30,25,20,27,24,35,30,29,30,35,30,25,30,30,24,30,21,23,31,27,21,33,23,23,35,26,30,19,39,37,33,26,36,38,27,33,29,35,36,24,39,35,49,41,37,36,33,33,31,27,38,41,33,25,30,27,24,14,27,19,28,13,20,22,18,23,15,18,17,31,16,16
אמירה,"3,465",5,2,7,5,2,11,9,15,16,14,25,25,40,29,43,48,48,52,47,57,33,58,52,69,61,59,58,46,57,52,56,60,56,52,75,55,60,57,64,64,48,56,75,49,47,62,64,64,65,65,75,64,70,73,58,59,50,45,48,36,47,35,31,40,36,41,46,39,44,60,40,60,37,64
אמל,"7,548",6,5,11,10,11,14,15,23,25,28,56,62,98,106,102,122,147,113,146,155,151,141,157,150,117,159,133,140,133,148,128,141,110,113,116,107,104,88,130,125,122,139,145,125,110,148,143,150,139,138,147,204,165,142,148,125,105,99,83,76,64,67,57,51,63,72,83,88,76,85,75,83,64,86
אמנה,"5,620",32,32,69,73,68,74,66,70,79,95,80,77,79,93,95,67,77,81,90,67,73,70,72,59,56,62,60,60,51,57,66,48,61,54,58,78,58,74,69,58,60,62,78,94,89,59,80,71,80,64,62,66,68,70,88,87,74,66,70,66,66,61,71,65,64,52,47,56,70,75,74,68,64,48
אמר,300,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,2,0,2,0,2,2,2,2,2,5,5,7,13,9,11,13,10,15,23,15,20,7,13,10,8,13,7,2,7,11,7,7,7,6,2,8,7,7,2,2
אמראת,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,18,2,2,2,0,0,2,2,2,0,0,0,2,0,2,0,0,0,2,2,2,2,2,2,2,2,0,0,0,2,2,2,0,0,2,0,0,0,2
אמתיאז,226,2,0,2,0,2,2,2,2,2,2,5,7,8,10,2,7,7,7,2,8,13,2,7,5,8,5,9,2,2,6,2,9,8,0,2,5,2,2,0,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,2,2,2,2,0,2,0,0,0,2,2,2,2,0,0,0,2,2,0,0
אן,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,2,0,2,2,0,0,0,0,0,2,0,2,2,2,2,0,2,2,2,2,2,2,2,2,2,7
אנג'אם,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,2,2,2,2,2,0,12,2,2,2,2,6,2,2,2,2,2,2,2,2,2,0,2,0,2,0,0,0,0,2,0,0,0,0,0,0,2,0,0
אנג'י,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,2,2,0,0,0,2,2,0,2,2,0,2,0,0,0,0,0,2,2,0,2,0,2,0,2,2,0,2,2,2,0,2,0,2,2,2,2,2,2,2,5,2,2
אנגאם,382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,2,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,9,39,52,24,27,23,26,19,25,23,7,11,11,6,5,6,11,8,2,2,2,0,0,0,0,0,2,0,2,0,0,2,0,2
אנגם,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,5,2,2,2,0,2,2,2,2,0,0,2,0,0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
אנהאר,404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,2,0,2,28,11,12,7,8,13,9,7,14,11,11,10,16,18,18,20,13,7,13,14,9,6,12,11,11,8,2,6,5,2,9,7,5,8,8,6,8,9,2
אנוואר,225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,2,2,0,0,6,2,6,8,0,5,2,8,8,20,22,15,21,17,12,17,11,11,2,6,2,2,2,2,5,0,0,2,0,2,2,0,0,0,0,0,0,0,0
אנוור,"1,950",0,0,0,0,0,0,0,0,0,0,2,0,2,2,2,2,2,0,0,2,2,2,2,0,6,6,2,5,2,2,2,9,10,16,29,55,42,42,45,30,49,39,57,120,145,100,131,140,117,86,71,65,60,77,42,35,31,33,20,25,26,13,18,10,18,14,18,16,13,10,10,8,5,8
אניל,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,2,0,0,0,0,0,0,0,2,2,2,2,0,2,2,2,2,0,2,5,6
אניסה,334,5,2,2,6,2,9,2,5,2,2,7,10,5,5,9,8,7,5,5,7,2,5,6,2,6,2,2,2,0,2,2,2,5,2,7,5,2,7,7,2,2,5,2,5,2,8,2,2,2,2,2,2,2,2,2,2,2,0,2,5,2,6,2,2,2,0,2,0,2,2,2,2,0,5
אנס,143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,2,2,2,5,8,6,11,2,2,12,5,5,5,10,2,5,2,2,6,2,2,7,2,6,5,2,2,2,2,2,2,0,2,0,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
אנסאם,254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,2,0,2,2,0,0,2,2,0,2,0,0,2,2,2,7,12,6,12,9,8,16,10,16,20,12,12,15,7,8,7,8,2,5,7,2,5,2,2,2,2,2,2,2,2
אנסאף,291,2,0,2,2,2,2,2,2,2,0,2,2,2,2,5,6,9,10,12,6,6,2,7,5,6,7,2,9,2,2,7,7,2,2,8,5,6,2,5,2,5,2,5,6,7,2,5,5,5,2,2,2,2,2,2,2,2,6,0,2,5,2,2,2,2,2,2,0,2,2,2,2,2,2
אנסאר,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,2,5,2,2,2,2,2,2,2,2,2,2,2,0,0,0,2,2,2,0,2,2,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0
אנעאם,702,2,5,5,2,2,7,2,12,6,7,7,9,9,11,12,16,18,13,20,14,8,21,16,13,10,10,12,17,10,8,12,11,14,12,6,14,12,5,2,2,9,15,12,12,6,12,8,5,8,10,10,5,15,9,10,6,12,11,2,12,8,8,0,9,6,7,2,2,8,2,2,7,6,2
אנפאל,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,2,2,2,2,2,0,2,2,0,2,2,2,2,2,2,2,2,5,2,5,2,2,5,5,2,6,2,7,12,2,2,2,2
אנשראח,440,2,5,5,6,8,5,2,7,6,13,6,12,13,13,16,17,10,14,10,13,8,6,7,6,5,5,15,8,7,6,6,2,6,2,2,2,2,7,2,5,11,2,2,2,6,2,6,2,2,2,2,5,2,7,2,2,2,6,6,0,2,2,0,0,2,5,2,5,2,2,2,2,2,2
אנתיסאר,216,2,2,0,2,0,2,0,2,2,2,2,2,5,2,2,6,10,10,2,10,2,7,2,2,2,2,5,6,13,5,6,2,2,2,5,2,2,5,0,0,5,2,2,11,2,10,0,2,2,2,2,2,2,0,2,0,2,2,2,0,0,2,0,0,0,2,2,0,2,2,2,0,0,2
אנתסאר,562,10,2,2,2,2,2,2,2,7,5,2,8,2,2,11,28,17,8,8,27,23,24,16,16,20,25,23,9,10,9,9,2,8,2,2,2,2,5,8,2,9,6,11,8,6,2,2,6,2,5,6,10,2,2,2,6,2,2,6,8,2,8,2,2,2,5,5,2,2,2,6,2,6,2
אסאיל,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,2,2,2,2,0,2,2,2,0,2,2,2,0,2,2,2,2,5,2,2,2,2,0,0,2,5,2,2,2
אסאל,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,2,2,2,2,0,2,0,0,2,2,0,0,2,5,2,2,2,2,2,0,2,2,0,0,0,2,2,2,0,0,2,0
אסאלה,767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8,11,17,21,19,12,21,26,33,33,57,77,89,53,41,40,24,36,29,26,15,9,11,13,10,2,2,2,2,2,2,5,2,2,2,2,6,2
אסואן,147,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,2,2,2,0,2,2,2,8,9,7,2,8,5,2,7,2,2,2,5,2,2,5,2,6,0,5,2,0,2,2,2,2,5,7,7,2,2,2,0,0,2,0,0,0,0,0,0,2,0,0,2,2,2,0,0,0,0,2
אסיא,486,0,0,0,2,0,2,0,2,2,2,5,2,2,5,7,2,2,2,5,2,7,0,2,2,7,5,0,2,2,2,2,2,2,5,2,2,6,6,7,5,7,7,2,2,2,5,2,2,2,2,2,2,10,2,2,5,8,6,8,8,6,9,34,17,17,15,11,16,22,14,16,27,24,33
אסיה,520,2,2,2,2,2,0,0,6,2,0,2,2,0,0,0,2,2,2,2,2,2,2,2,0,2,2,2,0,5,0,2,6,7,2,2,6,2,5,6,5,2,10,9,7,2,8,2,2,2,5,7,10,9,7,6,10,17,8,13,2,12,16,21,20,23,22,14,14,23,17,22,22,25,30
אסיל,"5,052",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,2,0,0,2,2,2,2,2,2,2,0,5,7,6,2,8,10,11,29,31,46,87,109,144,179,297,456,320,333,343,276,207,159,128,115,105,100,88,102,121,123,112,134,138,142,145,115,108,96,98
אסינאת,208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,15,16,15,32,22,19,18,18,10,9,17,15
אסל,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,2,2,7,7,2,2,2,2,2,2,2,2,0,2,2,2,0,0,2,2,2,2,0,2,2,7,2,2,2
אסלאם,"2,063",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,2,2,0,0,2,2,2,5,6,14,11,10,11,12,23,29,31,26,36,60,85,80,88,91,84,64,63,70,65,78,90,72,58,71,72,62,54,40,45,59,40,37,38,33,37,43,32,34,27,21,24,19
אסלה,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,2,2,2,2,5,12,5,2,2,2,2,6,11,2,6,2,2,0,0,0,0,0,0,0,0,2,0,0,0,2,2,0
אסמא,"4,502",0,2,2,2,6,2,2,6,7,7,2,7,12,7,9,16,21,12,20,14,14,19,23,19,19,18,14,16,29,19,32,40,51,41,43,63,60,88,90,146,126,142,152,155,143,140,135,132,141,136,133,130,127,124,154,134,131,114,119,80,82,117,112,70,48,63,64,46,53,36,44,37,27,17
אסמאה,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,2,0,2,2,0,0,2,2,2,2,2,2,2,0,2,2,2,2,2,0,5,2,0,2,2,2,0,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0
אסמהאן,965,2,2,2,2,2,5,2,5,5,11,7,11,20,19,23,26,32,25,42,35,32,28,26,35,32,19,19,35,19,24,30,32,25,20,15,17,10,9,16,9,13,6,7,7,6,7,6,2,7,7,10,10,6,5,5,2,2,2,2,7,9,5,7,5,7,2,2,9,8,8,11,2,5,7
אסראא,"3,864",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,6,2,2,2,2,9,5,2,15,20,42,35,47,52,77,79,117,143,163,149,190,184,173,180,152,183,179,191,158,195,143,121,106,72,69,67,49,49,35,49,30,34,42,50,44,36,32,29,38
אסראר,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0,2,2,0,0,2,2,2,2,2,2,2,2,5,6,2,2,2,2,0,2,2,2,2,5,2,2,2,2,2,2,2,2,2,0,2,2,0,2,0,0,2,0,0,2,2,0,2,2
אסתברק,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,0,2,7,8,6,7,2,7,2,6,2,6,5,8,5,7,2,5,2,2,2,5,8,2,5,2,10
אעתדאל,333,2,2,2,2,2,6,2,5,5,2,2,10,2,10,8,17,7,15,15,12,7,2,5,9,7,7,10,9,7,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,5,2,2,2,2,0,2,2,0,5,2,2,2,6,2,2,5,2,2,2,2,2,2,2,2,2,0,2,2
אעתידאל,93,0,2,0,2,2,2,0,0,2,2,2,2,0,2,5,2,5,2,2,5,2,0,0,0,2,0,2,0,2,2,2,2,2,2,2,2,2,0,0,0,2,2,2,2,0,2,0,2,2,2,0,2,2,2,0,0,2,0,2,0,0,2,0,2,0,2,0,0,0,0,0,2,0,0
אעתמאד,66,0,2,0,0,2,2,0,0,0,0,2,0,0,2,0,0,0,0,2,2,2,2,0,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,0,2,0,2,2,2,0,2,0,0,0,2,5,2,2,0,2,2,0,0,2,2,0,0,0,0,0,0,2,0,0,0,2,2,2,0
אפנאן,833,2,0,0,0,0,0,2,0,2,0,2,2,2,2,2,2,2,2,2,0,2,7,7,2,7,9,14,9,14,8,12,13,11,9,16,11,11,11,14,11,7,20,23,17,21,24,22,27,26,31,27,27,24,35,38,29,21,23,18,10,22,10,14,8,6,9,6,14,14,13,2,7,6,9
אפתיסם,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
אקבאל,87,0,0,2,0,0,0,0,2,0,2,0,2,2,2,2,6,2,2,0,2,2,2,2,2,2,5,0,0,2,6,0,2,2,2,0,2,2,2,0,2,0,0,0,2,2,2,0,0,2,2,2,0,2,2,2,0,2,0,0,2,0,0,0,2,0,2,0,0,0,0,2,0,2,0
אקראם,170,2,2,0,2,0,0,0,2,0,0,0,0,0,0,2,2,0,2,2,2,0,0,0,2,2,2,0,0,2,0,0,0,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,5,2,9,5,2,2,2,6,2,2,2,2,2,5,8,2,7,5,7,6,2,2,2,2,7,11,2
אראם,253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,2,0,2,2,2,2,5,2,5,2,7,9,7,6,9,13,9,6,8,7,12,7,9,6,16,6,14,24,18,26
ארג'ואן,157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,2,0,0,0,0,2,0,2,2,2,2,2,2,2,2,8,8,5,2,7,2,2,2,2,2,2,5,2,2,8,2,6,9,12,6,7,9,5,7
ארגואן,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,7,5,7,9,9,2,2,5,9
ארוא,348,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,2,0,0,0,0,2,2,2,0,2,2,2,2,2,2,6,0,2,2,2,2,2,2,2,2,2,12,5,5,2,6,9,5,2,5,8,12,13,9,14,20,16,12,6,14,6,13,11,16,10,19,10,2,11,7,10,7
ארוה,185,0,0,0,2,0,2,2,2,0,0,0,0,0,2,2,2,0,2,0,2,0,0,2,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,5,7,2,2,5,2,6,2,2,5,2,8,5,2,2,23,9,5,2,2,2,2,2,5,2,2,2,2,2,2,2,0
ארווא,101,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,0,0,0,2,0,0,2,2,2,2,5,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,5,2,0,2,2,2,2,5,2,2,2,2,2,6,2,2,2,2,2,0
ארווה,107,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,2,0,0,2,0,0,0,0,2,0,0,0,0,0,2,0,2,0,2,2,2,0,2,2,2,0,2,2,2,2,2,0,2,2,2,2,2,2,9,14,8,2,2,2,2,0,2,2,2,2,2,2,2,0,2,2
ארז,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,2,2,2,0,2,0,2,2,0,0,2,2,2,2,2,6,6,2,10,6,14,15,8
אריאם,263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,10,5,10,8,11,10,10,13,11,15,8,20,20,23,20,24,41
אריג',"1,658",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,2,2,9,9,6,10,10,14,10,22,22,21,30,30,21,53,50,41,25,46,42,36,46,49,54,54,47,58,63,65,57,58,67,59,64,37,37,22,29,25,21,18,11,20,15,17,11,22,10,18,16,20,21,13,19
ארים,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,2,0,0,2,2,6
